Time	Node	Type	Packets	
792	Router2	CacheMisses	0
792.5	Router2	CacheHits	0
792.5	Router2	CacheMisses	0
793	Router2	CacheHits	0
793	Router2	CacheMisses	0
793.5	Router2	CacheHits	0
793.5	Router2	CacheMisses	0
794	Router2	CacheHits	0
794	Router2	CacheMisses	0
794.5	Router2	CacheHits	0
794.5	Router2	CacheMisses	0
795	Router2	CacheHits	0
795	Router2	CacheMisses	0
795.5	Router2	CacheHits	0
795.5	Router2	CacheMisses	0
796	Router2	CacheHits	0
796	Router2	CacheMisses	0
796.5	Router2	CacheHits	0
796.5	Router2	CacheMisses	0
797	Router2	CacheHits	0
797	Router2	CacheMisses	0
797.5	Router2	CacheHits	0
797.5	Router2	CacheMisses	0
798	Router2	CacheHits	0
798	Router2	CacheMisses	0
798.5	Router2	CacheHits	0
798.5	Router2	CacheMisses	0
799	Router2	CacheHits	0
799	Router2	CacheMisses	0
799.5	Router2	CacheHits	0
799.5	Router2	CacheMisses	0
800	Router2	CacheHits	0
800	Router2	CacheMisses	0
800.5	Router2	CacheHits	0
800.5	Router2	CacheMisses	0
801	Router2	CacheHits	0
801	Router2	CacheMisses	0
801.5	Router2	CacheHits	0
801.5	Router2	CacheMisses	0
802	Router2	CacheHits	0
802	Router2	CacheMisses	0
802.5	Router2	CacheHits	0
802.5	Router2	CacheMisses	0
803	Router2	CacheHits	0
803	Router2	CacheMisses	0
803.5	Router2	CacheHits	0
803.5	Router2	CacheMisses	0
804	Router2	CacheHits	0
804	Router2	CacheMisses	0
804.5	Router2	CacheHits	0
804.5	Router2	CacheMisses	0
805	Router2	CacheHits	0
805	Router2	CacheMisses	0
805.5	Router2	CacheHits	0
805.5	Router2	CacheMisses	0
806	Router2	CacheHits	0
806	Router2	CacheMisses	0
806.5	Router2	CacheHits	0
806.5	Router2	CacheMisses	0
807	Router2	CacheHits	0
807	Router2	CacheMisses	0
807.5	Router2	CacheHits	0
807.5	Router2	CacheMisses	0
808	Router2	CacheHits	0
808	Router2	CacheMisses	0
808.5	Router2	CacheHits	0
808.5	Router2	CacheMisses	0
809	Router2	CacheHits	0
809	Router2	CacheMisses	0
809.5	Router2	CacheHits	0
809.5	Router2	CacheMisses	0
810	Router2	CacheHits	0
810	Router2	CacheMisses	0
810.5	Router2	CacheHits	0
810.5	Router2	CacheMisses	0
811	Router2	CacheHits	0
811	Router2	CacheMisses	0
811.5	Router2	CacheHits	0
811.5	Router2	CacheMisses	0
812	Router2	CacheHits	0
812	Router2	CacheMisses	0
812.5	Router2	CacheHits	0
812.5	Router2	CacheMisses	0
813	Router2	CacheHits	0
813	Router2	CacheMisses	0
813.5	Router2	CacheHits	0
813.5	Router2	CacheMisses	0
814	Router2	CacheHits	0
814	Router2	CacheMisses	0
814.5	Router2	CacheHits	0
814.5	Router2	CacheMisses	0
815	Router2	CacheHits	0
815	Router2	CacheMisses	0
815.5	Router2	CacheHits	0
815.5	Router2	CacheMisses	0
816	Router2	CacheHits	0
816	Router2	CacheMisses	0
816.5	Router2	CacheHits	0
816.5	Router2	CacheMisses	0
817	Router2	CacheHits	0
817	Router2	CacheMisses	0
817.5	Router2	CacheHits	0
817.5	Router2	CacheMisses	0
818	Router2	CacheHits	0
818	Router2	CacheMisses	0
818.5	Router2	CacheHits	0
818.5	Router2	CacheMisses	0
819	Router2	CacheHits	0
819	Router2	CacheMisses	0
819.5	Router2	CacheHits	0
819.5	Router2	CacheMisses	0
820	Router2	CacheHits	0
820	Router2	CacheMisses	0
820.5	Router2	CacheHits	0
820.5	Router2	CacheMisses	0
821	Router2	CacheHits	0
821	Router2	CacheMisses	0
821.5	Router2	CacheHits	0
821.5	Router2	CacheMisses	0
822	Router2	CacheHits	0
822	Router2	CacheMisses	0
822.5	Router2	CacheHits	0
822.5	Router2	CacheMisses	0
823	Router2	CacheHits	0
823	Router2	CacheMisses	0
823.5	Router2	CacheHits	0
823.5	Router2	CacheMisses	0
824	Router2	CacheHits	0
824	Router2	CacheMisses	0
824.5	Router2	CacheHits	0
824.5	Router2	CacheMisses	0
825	Router2	CacheHits	0
825	Router2	CacheMisses	0
825.5	Router2	CacheHits	0
825.5	Router2	CacheMisses	0
826	Router2	CacheHits	0
826	Router2	CacheMisses	0
826.5	Router2	CacheHits	0
826.5	Router2	CacheMisses	0
827	Router2	CacheHits	0
827	Router2	CacheMisses	0
827.5	Router2	CacheHits	0
827.5	Router2	CacheMisses	0
828	Router2	CacheHits	0
828	Router2	CacheMisses	0
828.5	Router2	CacheHits	0
828.5	Router2	CacheMisses	0
829	Router2	CacheHits	0
829	Router2	CacheMisses	0
829.5	Router2	CacheHits	0
829.5	Router2	CacheMisses	0
830	Router2	CacheHits	0
830	Router2	CacheMisses	0
830.5	Router2	CacheHits	0
830.5	Router2	CacheMisses	0
831	Router2	CacheHits	0
831	Router2	CacheMisses	0
831.5	Router2	CacheHits	0
831.5	Router2	CacheMisses	0
832	Router2	CacheHits	0
832	Router2	CacheMisses	0
832.5	Router2	CacheHits	0
832.5	Router2	CacheMisses	0
833	Router2	CacheHits	0
833	Router2	CacheMisses	0
833.5	Router2	CacheHits	0
833.5	Router2	CacheMisses	0
834	Router2	CacheHits	0
834	Router2	CacheMisses	0
834.5	Router2	CacheHits	0
834.5	Router2	CacheMisses	0
835	Router2	CacheHits	0
835	Router2	CacheMisses	0
835.5	Router2	CacheHits	0
835.5	Router2	CacheMisses	0
836	Router2	CacheHits	0
836	Router2	CacheMisses	0
836.5	Router2	CacheHits	0
836.5	Router2	CacheMisses	0
837	Router2	CacheHits	0
837	Router2	CacheMisses	0
837.5	Router2	CacheHits	0
837.5	Router2	CacheMisses	0
838	Router2	CacheHits	0
838	Router2	CacheMisses	0
838.5	Router2	CacheHits	0
838.5	Router2	CacheMisses	0
839	Router2	CacheHits	0
839	Router2	CacheMisses	0
839.5	Router2	CacheHits	0
839.5	Router2	CacheMisses	0
840	Router2	CacheHits	0
840	Router2	CacheMisses	0
840.5	Router2	CacheHits	0
840.5	Router2	CacheMisses	0
841	Router2	CacheHits	0
841	Router2	CacheMisses	0
841.5	Router2	CacheHits	0
841.5	Router2	CacheMisses	0
842	Router2	CacheHits	0
842	Router2	CacheMisses	0
842.5	Router2	CacheHits	0
842.5	Router2	CacheMisses	0
843	Router2	CacheHits	0
843	Router2	CacheMisses	0
843.5	Router2	CacheHits	0
843.5	Router2	CacheMisses	0
844	Router2	CacheHits	0
844	Router2	CacheMisses	0
844.5	Router2	CacheHits	0
844.5	Router2	CacheMisses	0
845	Router2	CacheHits	0
845	Router2	CacheMisses	0
845.5	Router2	CacheHits	0
845.5	Router2	CacheMisses	0
846	Router2	CacheHits	0
846	Router2	CacheMisses	0
846.5	Router2	CacheHits	0
846.5	Router2	CacheMisses	0
847	Router2	CacheHits	0
847	Router2	CacheMisses	0
847.5	Router2	CacheHits	0
847.5	Router2	CacheMisses	0
848	Router2	CacheHits	0
848	Router2	CacheMisses	0
848.5	Router2	CacheHits	0
848.5	Router2	CacheMisses	0
849	Router2	CacheHits	0
849	Router2	CacheMisses	0
849.5	Router2	CacheHits	0
849.5	Router2	CacheMisses	0
850	Router2	CacheHits	0
850	Router2	CacheMisses	0
850.5	Router2	CacheHits	0
850.5	Router2	CacheMisses	0
851	Router2	CacheHits	0
851	Router2	CacheMisses	0
851.5	Router2	CacheHits	0
851.5	Router2	CacheMisses	0
852	Router2	CacheHits	0
852	Router2	CacheMisses	0
852.5	Router2	CacheHits	0
852.5	Router2	CacheMisses	0
853	Router2	CacheHits	0
853	Router2	CacheMisses	0
853.5	Router2	CacheHits	0
853.5	Router2	CacheMisses	0
854	Router2	CacheHits	0
854	Router2	CacheMisses	0
854.5	Router2	CacheHits	0
854.5	Router2	CacheMisses	0
855	Router2	CacheHits	0
855	Router2	CacheMisses	0
855.5	Router2	CacheHits	0
855.5	Router2	CacheMisses	0
856	Router2	CacheHits	0
856	Router2	CacheMisses	0
856.5	Router2	CacheHits	0
856.5	Router2	CacheMisses	0
857	Router2	CacheHits	0
857	Router2	CacheMisses	0
857.5	Router2	CacheHits	0
857.5	Router2	CacheMisses	0
858	Router2	CacheHits	0
858	Router2	CacheMisses	0
858.5	Router2	CacheHits	0
858.5	Router2	CacheMisses	0
859	Router2	CacheHits	0
859	Router2	CacheMisses	0
859.5	Router2	CacheHits	0
859.5	Router2	CacheMisses	0
860	Router2	CacheHits	0
860	Router2	CacheMisses	0
860.5	Router2	CacheHits	0
860.5	Router2	CacheMisses	0
861	Router2	CacheHits	0
861	Router2	CacheMisses	0
861.5	Router2	CacheHits	0
861.5	Router2	CacheMisses	0
862	Router2	CacheHits	0
862	Router2	CacheMisses	0
862.5	Router2	CacheHits	0
862.5	Router2	CacheMisses	0
863	Router2	CacheHits	0
863	Router2	CacheMisses	0
863.5	Router2	CacheHits	0
863.5	Router2	CacheMisses	0
864	Router2	CacheHits	0
864	Router2	CacheMisses	0
864.5	Router2	CacheHits	0
864.5	Router2	CacheMisses	0
865	Router2	CacheHits	0
865	Router2	CacheMisses	0
865.5	Router2	CacheHits	0
865.5	Router2	CacheMisses	0
866	Router2	CacheHits	0
866	Router2	CacheMisses	0
866.5	Router2	CacheHits	0
866.5	Router2	CacheMisses	0
867	Router2	CacheHits	0
867	Router2	CacheMisses	0
867.5	Router2	CacheHits	0
867.5	Router2	CacheMisses	0
868	Router2	CacheHits	0
868	Router2	CacheMisses	0
868.5	Router2	CacheHits	0
868.5	Router2	CacheMisses	0
869	Router2	CacheHits	0
869	Router2	CacheMisses	0
869.5	Router2	CacheHits	0
869.5	Router2	CacheMisses	0
870	Router2	CacheHits	0
870	Router2	CacheMisses	0
870.5	Router2	CacheHits	0
870.5	Router2	CacheMisses	0
871	Router2	CacheHits	0
871	Router2	CacheMisses	0
871.5	Router2	CacheHits	0
871.5	Router2	CacheMisses	0
872	Router2	CacheHits	0
872	Router2	CacheMisses	0
872.5	Router2	CacheHits	0
872.5	Router2	CacheMisses	0
873	Router2	CacheHits	0
873	Router2	CacheMisses	0
873.5	Router2	CacheHits	0
873.5	Router2	CacheMisses	0
874	Router2	CacheHits	0
874	Router2	CacheMisses	0
874.5	Router2	CacheHits	0
874.5	Router2	CacheMisses	0
875	Router2	CacheHits	0
875	Router2	CacheMisses	0
875.5	Router2	CacheHits	0
875.5	Router2	CacheMisses	0
876	Router2	CacheHits	0
876	Router2	CacheMisses	0
876.5	Router2	CacheHits	0
876.5	Router2	CacheMisses	0
877	Router2	CacheHits	0
877	Router2	CacheMisses	0
877.5	Router2	CacheHits	0
877.5	Router2	CacheMisses	0
878	Router2	CacheHits	0
878	Router2	CacheMisses	0
878.5	Router2	CacheHits	0
878.5	Router2	CacheMisses	0
879	Router2	CacheHits	0
879	Router2	CacheMisses	0
879.5	Router2	CacheHits	0
879.5	Router2	CacheMisses	0
880	Router2	CacheHits	0
880	Router2	CacheMisses	0
880.5	Router2	CacheHits	0
880.5	Router2	CacheMisses	0
881	Router2	CacheHits	0
881	Router2	CacheMisses	0
881.5	Router2	CacheHits	0
881.5	Router2	CacheMisses	0
882	Router2	CacheHits	0
882	Router2	CacheMisses	0
882.5	Router2	CacheHits	0
882.5	Router2	CacheMisses	0
883	Router2	CacheHits	0
883	Router2	CacheMisses	0
883.5	Router2	CacheHits	0
883.5	Router2	CacheMisses	0
884	Router2	CacheHits	0
884	Router2	CacheMisses	0
884.5	Router2	CacheHits	0
884.5	Router2	CacheMisses	0
885	Router2	CacheHits	0
885	Router2	CacheMisses	0
885.5	Router2	CacheHits	0
885.5	Router2	CacheMisses	0
886	Router2	CacheHits	0
886	Router2	CacheMisses	0
886.5	Router2	CacheHits	0
886.5	Router2	CacheMisses	0
887	Router2	CacheHits	0
887	Router2	CacheMisses	0
887.5	Router2	CacheHits	0
887.5	Router2	CacheMisses	0
888	Router2	CacheHits	0
888	Router2	CacheMisses	0
888.5	Router2	CacheHits	0
888.5	Router2	CacheMisses	0
889	Router2	CacheHits	0
889	Router2	CacheMisses	0
889.5	Router2	CacheHits	0
889.5	Router2	CacheMisses	0
890	Router2	CacheHits	0
890	Router2	CacheMisses	0
890.5	Router2	CacheHits	0
890.5	Router2	CacheMisses	0
891	Router2	CacheHits	0
891	Router2	CacheMisses	0
891.5	Router2	CacheHits	0
891.5	Router2	CacheMisses	0
892	Router2	CacheHits	0
892	Router2	CacheMisses	0
892.5	Router2	CacheHits	0
892.5	Router2	CacheMisses	0
893	Router2	CacheHits	0
893	Router2	CacheMisses	0
893.5	Router2	CacheHits	0
893.5	Router2	CacheMisses	0
894	Router2	CacheHits	0
894	Router2	CacheMisses	0
894.5	Router2	CacheHits	0
894.5	Router2	CacheMisses	0
895	Router2	CacheHits	0
895	Router2	CacheMisses	0
895.5	Router2	CacheHits	0
895.5	Router2	CacheMisses	0
896	Router2	CacheHits	0
896	Router2	CacheMisses	0
896.5	Router2	CacheHits	0
896.5	Router2	CacheMisses	0
897	Router2	CacheHits	0
897	Router2	CacheMisses	0
897.5	Router2	CacheHits	0
897.5	Router2	CacheMisses	0
898	Router2	CacheHits	0
898	Router2	CacheMisses	0
898.5	Router2	CacheHits	0
898.5	Router2	CacheMisses	0
899	Router2	CacheHits	0
899	Router2	CacheMisses	0
899.5	Router2	CacheHits	0
899.5	Router2	CacheMisses	0
900	Router2	CacheHits	0
900	Router2	CacheMisses	0
900.5	Router2	CacheHits	0
900.5	Router2	CacheMisses	0
901	Router2	CacheHits	0
901	Router2	CacheMisses	0
901.5	Router2	CacheHits	0
901.5	Router2	CacheMisses	0
902	Router2	CacheHits	0
902	Router2	CacheMisses	0
902.5	Router2	CacheHits	0
902.5	Router2	CacheMisses	0
903	Router2	CacheHits	0
903	Router2	CacheMisses	0
903.5	Router2	CacheHits	0
903.5	Router2	CacheMisses	0
904	Router2	CacheHits	0
904	Router2	CacheMisses	0
904.5	Router2	CacheHits	0
904.5	Router2	CacheMisses	0
905	Router2	CacheHits	0
905	Router2	CacheMisses	0
905.5	Router2	CacheHits	0
905.5	Router2	CacheMisses	0
906	Router2	CacheHits	0
906	Router2	CacheMisses	0
906.5	Router2	CacheHits	0
906.5	Router2	CacheMisses	0
907	Router2	CacheHits	0
907	Router2	CacheMisses	0
907.5	Router2	CacheHits	0
907.5	Router2	CacheMisses	0
908	Router2	CacheHits	0
908	Router2	CacheMisses	0
908.5	Router2	CacheHits	0
908.5	Router2	CacheMisses	0
909	Router2	CacheHits	0
909	Router2	CacheMisses	0
909.5	Router2	CacheHits	0
909.5	Router2	CacheMisses	0
910	Router2	CacheHits	0
910	Router2	CacheMisses	0
910.5	Router2	CacheHits	0
910.5	Router2	CacheMisses	0
911	Router2	CacheHits	0
911	Router2	CacheMisses	0
911.5	Router2	CacheHits	0
911.5	Router2	CacheMisses	0
912	Router2	CacheHits	0
912	Router2	CacheMisses	0
912.5	Router2	CacheHits	0
912.5	Router2	CacheMisses	0
913	Router2	CacheHits	0
913	Router2	CacheMisses	0
913.5	Router2	CacheHits	0
913.5	Router2	CacheMisses	0
914	Router2	CacheHits	0
914	Router2	CacheMisses	0
914.5	Router2	CacheHits	0
914.5	Router2	CacheMisses	0
915	Router2	CacheHits	0
915	Router2	CacheMisses	0
915.5	Router2	CacheHits	0
915.5	Router2	CacheMisses	0
916	Router2	CacheHits	0
916	Router2	CacheMisses	0
916.5	Router2	CacheHits	0
916.5	Router2	CacheMisses	0
917	Router2	CacheHits	0
917	Router2	CacheMisses	0
917.5	Router2	CacheHits	0
917.5	Router2	CacheMisses	0
918	Router2	CacheHits	0
918	Router2	CacheMisses	0
918.5	Router2	CacheHits	0
918.5	Router2	CacheMisses	0
919	Router2	CacheHits	0
919	Router2	CacheMisses	0
919.5	Router2	CacheHits	0
919.5	Router2	CacheMisses	0
920	Router2	CacheHits	0
920	Router2	CacheMisses	0
920.5	Router2	CacheHits	0
920.5	Router2	CacheMisses	0
921	Router2	CacheHits	0
921	Router2	CacheMisses	0
921.5	Router2	CacheHits	0
921.5	Router2	CacheMisses	0
922	Router2	CacheHits	0
922	Router2	CacheMisses	0
922.5	Router2	CacheHits	0
922.5	Router2	CacheMisses	0
923	Router2	CacheHits	0
923	Router2	CacheMisses	0
923.5	Router2	CacheHits	0
923.5	Router2	CacheMisses	0
924	Router2	CacheHits	0
924	Router2	CacheMisses	0
924.5	Router2	CacheHits	0
924.5	Router2	CacheMisses	0
925	Router2	CacheHits	0
925	Router2	CacheMisses	0
925.5	Router2	CacheHits	0
925.5	Router2	CacheMisses	0
926	Router2	CacheHits	0
926	Router2	CacheMisses	0
926.5	Router2	CacheHits	0
926.5	Router2	CacheMisses	0
927	Router2	CacheHits	0
927	Router2	CacheMisses	0
927.5	Router2	CacheHits	0
927.5	Router2	CacheMisses	0
928	Router2	CacheHits	0
928	Router2	CacheMisses	0
928.5	Router2	CacheHits	0
928.5	Router2	CacheMisses	0
929	Router2	CacheHits	0
929	Router2	CacheMisses	0
929.5	Router2	CacheHits	0
929.5	Router2	CacheMisses	0
930	Router2	CacheHits	0
930	Router2	CacheMisses	0
930.5	Router2	CacheHits	0
930.5	Router2	CacheMisses	0
931	Router2	CacheHits	0
931	Router2	CacheMisses	0
931.5	Router2	CacheHits	0
931.5	Router2	CacheMisses	0
932	Router2	CacheHits	0
932	Router2	CacheMisses	0
932.5	Router2	CacheHits	0
932.5	Router2	CacheMisses	0
933	Router2	CacheHits	0
933	Router2	CacheMisses	0
933.5	Router2	CacheHits	0
933.5	Router2	CacheMisses	0
934	Router2	CacheHits	0
934	Router2	CacheMisses	0
934.5	Router2	CacheHits	0
934.5	Router2	CacheMisses	0
935	Router2	CacheHits	0
935	Router2	CacheMisses	0
935.5	Router2	CacheHits	0
935.5	Router2	CacheMisses	0
936	Router2	CacheHits	0
936	Router2	CacheMisses	0
936.5	Router2	CacheHits	0
936.5	Router2	CacheMisses	0
937	Router2	CacheHits	0
937	Router2	CacheMisses	0
937.5	Router2	CacheHits	0
937.5	Router2	CacheMisses	0
938	Router2	CacheHits	0
938	Router2	CacheMisses	0
938.5	Router2	CacheHits	0
938.5	Router2	CacheMisses	0
939	Router2	CacheHits	0
939	Router2	CacheMisses	0
939.5	Router2	CacheHits	0
939.5	Router2	CacheMisses	0
940	Router2	CacheHits	0
940	Router2	CacheMisses	0
940.5	Router2	CacheHits	0
940.5	Router2	CacheMisses	0
941	Router2	CacheHits	0
941	Router2	CacheMisses	0
941.5	Router2	CacheHits	0
941.5	Router2	CacheMisses	0
942	Router2	CacheHits	0
942	Router2	CacheMisses	0
942.5	Router2	CacheHits	0
942.5	Router2	CacheMisses	0
943	Router2	CacheHits	0
943	Router2	CacheMisses	0
943.5	Router2	CacheHits	0
943.5	Router2	CacheMisses	0
944	Router2	CacheHits	0
944	Router2	CacheMisses	0
944.5	Router2	CacheHits	0
944.5	Router2	CacheMisses	0
945	Router2	CacheHits	0
945	Router2	CacheMisses	0
945.5	Router2	CacheHits	0
945.5	Router2	CacheMisses	0
946	Router2	CacheHits	0
946	Router2	CacheMisses	0
946.5	Router2	CacheHits	0
946.5	Router2	CacheMisses	0
947	Router2	CacheHits	0
947	Router2	CacheMisses	0
947.5	Router2	CacheHits	0
947.5	Router2	CacheMisses	0
948	Router2	CacheHits	0
948	Router2	CacheMisses	0
948.5	Router2	CacheHits	0
948.5	Router2	CacheMisses	0
949	Router2	CacheHits	0
949	Router2	CacheMisses	0
949.5	Router2	CacheHits	0
949.5	Router2	CacheMisses	0
950	Router2	CacheHits	0
950	Router2	CacheMisses	0
950.5	Router2	CacheHits	0
950.5	Router2	CacheMisses	0
951	Router2	CacheHits	0
951	Router2	CacheMisses	0
951.5	Router2	CacheHits	0
951.5	Router2	CacheMisses	0
952	Router2	CacheHits	0
952	Router2	CacheMisses	0
952.5	Router2	CacheHits	0
952.5	Router2	CacheMisses	0
953	Router2	CacheHits	0
953	Router2	CacheMisses	0
953.5	Router2	CacheHits	0
953.5	Router2	CacheMisses	0
954	Router2	CacheHits	0
954	Router2	CacheMisses	0
954.5	Router2	CacheHits	0
954.5	Router2	CacheMisses	0
955	Router2	CacheHits	0
955	Router2	CacheMisses	0
955.5	Router2	CacheHits	0
955.5	Router2	CacheMisses	0
956	Router2	CacheHits	0
956	Router2	CacheMisses	0
956.5	Router2	CacheHits	0
956.5	Router2	CacheMisses	0
957	Router2	CacheHits	0
957	Router2	CacheMisses	0
957.5	Router2	CacheHits	0
957.5	Router2	CacheMisses	0
958	Router2	CacheHits	0
958	Router2	CacheMisses	0
958.5	Router2	CacheHits	0
958.5	Router2	CacheMisses	0
959	Router2	CacheHits	0
959	Router2	CacheMisses	0
959.5	Router2	CacheHits	0
959.5	Router2	CacheMisses	0
960	Router2	CacheHits	0
960	Router2	CacheMisses	0
960.5	Router2	CacheHits	0
960.5	Router2	CacheMisses	0
961	Router2	CacheHits	0
961	Router2	CacheMisses	0
961.5	Router2	CacheHits	0
961.5	Router2	CacheMisses	0
962	Router2	CacheHits	0
962	Router2	CacheMisses	0
962.5	Router2	CacheHits	0
962.5	Router2	CacheMisses	0
963	Router2	CacheHits	0
963	Router2	CacheMisses	0
963.5	Router2	CacheHits	0
963.5	Router2	CacheMisses	0
964	Router2	CacheHits	0
964	Router2	CacheMisses	0
964.5	Router2	CacheHits	0
964.5	Router2	CacheMisses	0
965	Router2	CacheHits	0
965	Router2	CacheMisses	0
965.5	Router2	CacheHits	0
965.5	Router2	CacheMisses	0
966	Router2	CacheHits	0
966	Router2	CacheMisses	0
966.5	Router2	CacheHits	0
966.5	Router2	CacheMisses	0
967	Router2	CacheHits	0
967	Router2	CacheMisses	0
967.5	Router2	CacheHits	0
967.5	Router2	CacheMisses	0
968	Router2	CacheHits	0
968	Router2	CacheMisses	0
968.5	Router2	CacheHits	0
968.5	Router2	CacheMisses	0
969	Router2	CacheHits	0
969	Router2	CacheMisses	0
969.5	Router2	CacheHits	0
969.5	Router2	CacheMisses	0
970	Router2	CacheHits	0
970	Router2	CacheMisses	0
970.5	Router2	CacheHits	0
970.5	Router2	CacheMisses	0
971	Router2	CacheHits	0
971	Router2	CacheMisses	0
971.5	Router2	CacheHits	0
971.5	Router2	CacheMisses	0
972	Router2	CacheHits	0
972	Router2	CacheMisses	0
972.5	Router2	CacheHits	0
972.5	Router2	CacheMisses	0
973	Router2	CacheHits	0
973	Router2	CacheMisses	0
973.5	Router2	CacheHits	0
973.5	Router2	CacheMisses	0
974	Router2	CacheHits	0
974	Router2	CacheMisses	0
974.5	Router2	CacheHits	0
974.5	Router2	CacheMisses	0
975	Router2	CacheHits	0
975	Router2	CacheMisses	0
975.5	Router2	CacheHits	0
975.5	Router2	CacheMisses	0
976	Router2	CacheHits	0
976	Router2	CacheMisses	0
976.5	Router2	CacheHits	0
976.5	Router2	CacheMisses	0
977	Router2	CacheHits	0
977	Router2	CacheMisses	0
977.5	Router2	CacheHits	0
977.5	Router2	CacheMisses	0
978	Router2	CacheHits	0
978	Router2	CacheMisses	0
978.5	Router2	CacheHits	0
978.5	Router2	CacheMisses	0
979	Router2	CacheHits	0
979	Router2	CacheMisses	0
979.5	Router2	CacheHits	0
979.5	Router2	CacheMisses	0
980	Router2	CacheHits	0
980	Router2	CacheMisses	0
980.5	Router2	CacheHits	0
980.5	Router2	CacheMisses	0
981	Router2	CacheHits	0
981	Router2	CacheMisses	0
981.5	Router2	CacheHits	0
981.5	Router2	CacheMisses	0
982	Router2	CacheHits	0
982	Router2	CacheMisses	0
982.5	Router2	CacheHits	0
982.5	Router2	CacheMisses	0
983	Router2	CacheHits	0
983	Router2	CacheMisses	0
983.5	Router2	CacheHits	0
983.5	Router2	CacheMisses	0
984	Router2	CacheHits	0
984	Router2	CacheMisses	0
984.5	Router2	CacheHits	0
984.5	Router2	CacheMisses	0
985	Router2	CacheHits	0
985	Router2	CacheMisses	0
985.5	Router2	CacheHits	0
985.5	Router2	CacheMisses	0
986	Router2	CacheHits	0
986	Router2	CacheMisses	0
986.5	Router2	CacheHits	0
986.5	Router2	CacheMisses	0
987	Router2	CacheHits	0
987	Router2	CacheMisses	0
987.5	Router2	CacheHits	0
987.5	Router2	CacheMisses	0
988	Router2	CacheHits	0
988	Router2	CacheMisses	0
988.5	Router2	CacheHits	0
988.5	Router2	CacheMisses	0
989	Router2	CacheHits	0
989	Router2	CacheMisses	0
989.5	Router2	CacheHits	0
989.5	Router2	CacheMisses	0
990	Router2	CacheHits	0
990	Router2	CacheMisses	0
990.5	Router2	CacheHits	0
990.5	Router2	CacheMisses	0
991	Router2	CacheHits	0
991	Router2	CacheMisses	0
991.5	Router2	CacheHits	0
991.5	Router2	CacheMisses	0
992	Router2	CacheHits	0
992	Router2	CacheMisses	0
992.5	Router2	CacheHits	0
992.5	Router2	CacheMisses	0
993	Router2	CacheHits	0
993	Router2	CacheMisses	0
993.5	Router2	CacheHits	0
993.5	Router2	CacheMisses	0
994	Router2	CacheHits	0
994	Router2	CacheMisses	0
994.5	Router2	CacheHits	0
994.5	Router2	CacheMisses	0
995	Router2	CacheHits	0
995	Router2	CacheMisses	0
995.5	Router2	CacheHits	0
995.5	Router2	CacheMisses	0
996	Router2	CacheHits	0
996	Router2	CacheMisses	0
996.5	Router2	CacheHits	0
996.5	Router2	CacheMisses	0
997	Router2	CacheHits	0
997	Router2	CacheMisses	0
997.5	Router2	CacheHits	0
997.5	Router2	CacheMisses	0
998	Router2	CacheHits	0
998	Router2	CacheMisses	0
998.5	Router2	CacheHits	0
998.5	Router2	CacheMisses	0
999	Router2	CacheHits	0
